english,Word,label
8692,wow,en
8695,lovely,en
8696,selfie,en
8699,sooooo,en
8701,pls,en
8706,msgs,en
8707,max,en
8708,logon,hi
8710,pahunche,hi
8712,jcdhar,hi
8715,trah,hi
8718,feb,en
8719,subh,hi
8721,sham,hi
8722,bje,hi
8724,shamshan,hi
8725,bhumimasanyme,hi
8726,mnai,hi
8727,jaegi,hi
8728,bair,hi
8729,drshn,en
8730,dy,en
8733,ashta,hi
8740,shuruvat,en
8742,hardik,hi
8743,shubhkamnayein,hi
8746,status,en
8751,mahima,hi
8752,aprampar,hi
8756,sabka,hi
8757,uddhar,hi
8763,vijivenkatesh,en
8766,chaiforcancer,en
8769,unique,en
8770,fundraising,en
8772,awareness,en
8773,tool,en
8774,visit,en
8776,donate,en
8778,adat,hi
8779,c,en
8783,dafa,hi
8784,haarne,hi
8786,whataaay,hi
8787,ball,hi
8788,whataaaay,hi
8790,shot,en
8792,whataaaaay,hi
8794,y,en
8796,women,en
8798,marry,en
8802,men,en
8804,itsssr,en
8811,semifinal,en
8813,gae,hi
8823,royal,en
8824,chronology,en
8828,total,en
8830,kings,en
8831,ruled,en
8835,history,en
8838,mechanism,en
8840,making,en
8841,regulations,en
8842,setting,en
8843,performance,en
8844,standards,en
8846,tariffs,en
8849,setup,en
8852,tat,hi
8853,purushaya,hi
8854,rudra,hi
8855,prachodayat,hi
8856,stay,en
8857,blessed,en
8861,christians,en
8864,general,en
8865,rath,en
8868,shikher,en
8870,played,en
8873,gabbar,hi
8875,thokho,hi
8878,jalandar,hi
8880,bhulo,hi
8886,ansh,hi
8890,vikalp,hi
8894,dialogue,en
8895,devonkedevmahadev,en
8896,chachi,hi
8898,delete,en
8899,krengi,hi
8901,previous,en
8903,ache,hi
8904,fast,en
8905,ballers,en
8909,akalmand,en
8910,politicians,en
8911,chahie,hi
8913,mamu,en
8915,ticket,en
8916,rest,en
8917,chennai,hi
8918,expressle,en
8919,poren,en
8920,imveedee,en
8921,beinghumor,en
8922,montukr,en
8923,officeofrg,en
8924,ase,hi
8930,nowlistening,en
8932,si,hi
8938,zara,hi
8942,bna,hi
8944,scene,en
8947,thai,hi
8948,wat,en
8949,phra,hi
8950,kaew,hi
8953,rarehistorical,en
8957,chakwal,hi
8958,chaukhamba,hi
8960,kedar,en
8961,peaks,en
8964,garhwal,hi
8965,himalaya,hi
8967,seen,en
8973,bedini,en
8976,yeaaaahhhh,hi
8978,aagye,hi
8979,msgmissionhumanity,en
8980,tussi,hi
8981,bade,hi
8982,majakiya,hi
8987,servant,en
8988,saab,hi
8989,africa,en
8992,shakira,hi
8993,swami,hi
8995,mila,hi
9000,waka,en
9005,living,en
9009,literally,en
9010,club,en
9011,poovar,en
9012,adi,hi
9014,shatakam,hi
9015,south,en
9018,style,en
9019,type,en
9020,ishwar,hi
9023,satya,hi
9029,sundar,hi
9034,car,en
9036,nae,hi
9037,chala,hi
9040,anwernaqvi,en
9046,ayse,hi
9048,krain,hi
9051,sarcusstic,en
9053,shubkaamnayien,hi
9054,upar,hi
9057,niche,hi
9059,prabhu,hi
9061,budi,hi
9064,wapasi,hi
9066,atal,hi
9067,pension,en
9069,launched,en
9070,aimed,en
9076,retweet,en
9082,sunilddesai,hi
9085,california,en
9087,york,en
9092,darwaja,hi
9095,lal,hi
9096,adideva,en
9097,adiguru,en
9098,aja,hi
9099,anagha,hi
9100,ashutosh,en
9101,bholenath,hi
9103,bow,en
9105,thee,en
9107,maheshwara,hi
9109,swadhashankar,hi
9111,amrit,en
9116,lehte,hi
9120,vish,hi
9121,pite,hi
9123,unhe,hi
9124,devo,hi
9127,kehte,hi
9131,jokes,en
9133,krishna,hi
9138,comedynightslive,en
9144,dariyaa,hi
9145,kaa,hi
9146,saahil,hi
9148,poore,en
9149,chaand,hi
9151,raat,hi
9154,tum,hi
9155,aao,hi
9156,kabhi,hi
9157,yun,hi
9161,pariyon,hi
9164,ashetty,en
9165,looking,en
9166,forward,en
9168,swamyinrs,en
9170,agustawestland,en
9171,michel,en
9172,haschke,hi
9173,family,en
9174,ties,en
9176,sagarcasm,en
9177,sardesai,hi
9178,quitting,en
9182,shahid,en
9183,afridi,en
9184,retiring,en
9191,gonna,en
9192,come,en
9193,back,en
9197,shubhkamnaye,hi
9201,home,en
9212,challenging,en
9220,godd,en
9223,superbudget,en
9224,jan,hi
9226,yojana,hi
9227,accident,en
9228,cover,en
9230,upto,en
9231,update,en
9232,names,en
9238,killed,en
9241,know,en
9243,celebrate,en
9244,karte,hi
9249,god,en
9253,parvati,hi
9258,irony,en
9263,journalists,en
9265,hate,en
9270,dekho,hi
9271,peace,en
9273,bestfakejournalists,en
9276,tragedy,en
9281,agle,hi
9282,sal,hi
9285,lekin,hi
9287,congratts,en
9293,assighat,hi
9297,aagya,hi
9298,dekhte,hi
9301,kab,hi
9302,ayega,hi
9304,ieds,en
9306,different,en
9307,locations,en
9309,qilareplacesadar,hi
9311,goth,en
9313,sui,hi
9314,successfully,en
9315,diffused,en
9318,ex,hi
9323,sala,hi
9324,manhus,hi
9329,aayi,hi
9338,jaap,hi
9339,karenge,hi
9340,kaamna,hi
9341,samridhi,hi
9344,check,en
9347,piece,en
9349,captain,en
9350,iceman,en
9351,dhoni,hi
9353,superhero,en
9358,khaa,hi
9359,jaaegi,hi
9361,leads,en
9362,opposition,en
9366,allow,en
9369,dhawan,hi
9375,mano,hi
9376,raza,hi
9378,life,en
9380,mil,hi
9381,ggyii,hi
9382,sms,en
9387,bapuji,hi
9389,swasthya,en
9390,karod,hi
9391,mahamrityunjay,en
9392,mantr,en
9394,rajdeepsagarika,hi
9396,ready,en
9398,tweet,en
9399,lost,en
9401,rss,en
9402,headquarters,en
9404,hajirjawab,hi
9406,dholakpur,hi
9407,chhota,hi
9408,bheem,hi
9410,train,en
9411,announce,en
9415,wajeh,hi
9421,disappointed,en
9422,decl,en
9425,wali,hi
9427,sach,hi
9430,anthr,en
9432,job,en
9433,farad,en
9435,mahiwal,hi
9438,thekiranbedi,en
9440,genvksingh,en
9444,bill,en
9448,khayyam,hi
9451,la,hi
9458,mps,en
9463,hul,en
9464,shares,en
9465,edge,en
9466,higher,en
9469,analysts,en
9470,cautious,en
9471,unilever,en
9472,ltd,en
9473,which,en
9474,beat,en
9475,profi,en
9479,here,en
9481,some,en
9484,popular,en
9485,dialogues,en
9489,must,en
9492,washington,en
9495,delhis,en
9496,mohalla,hi
9497,clinics,en
9499,leaders,en
9500,behti,hi
9501,hawa,hi
9504,woh,hi
9507,ussey,hi
9509,coolfunnytshirt,en
9511,daant,hi
9512,tod,hi
9522,maanga,hi
9528,busy,en
9529,holding,en
9530,rallies,en
9532,doctors,en
9533,nurses,en
9534,teachers,en
9535,join,en
9536,mcd,en
9542,evidence,en
9544,saving,en
9547,thankyou,en
9554,dssfoundationday,en
9556,odishareporter,en
9559,bhubaneswar,hi
9560,under,en
9561,cctv,en
9562,camera,en
9563,surveillance,en
9566,noorinsan,en
9568,amazing,en
9569,papa,en
9571,msgincronthday,en
9572,oye,hi
9575,garoor,hi
9581,satpalpandey,en
9586,speciality,en
9587,hospital,en
9589,early,en
9590,diagnosis,en
9592,diseases,en
9594,ultra,en
9595,modern,en
9596,machines,en
9598,class,en
9599,sadafawanvk,hi
9603,lyftime,en
9604,chalega,hi
9607,kavi,hi
9609,alag,hi
9616,shanti,hi
9618,beth,hi
9620,majra,hi
9623,chaiye,hi
9627,kapoor,hi
9629,getting,en
9631,hot,en
9633,handle,en
9636,poster,en
9638,aditya,en
9639,befikre,en
9640,ra,hi
9643,take,hi
9644,care,hi
9646,timesnow,en
9649,tarika,hi
9651,badal,hi
9653,tau,hi
9654,kikusharda,hi
9661,waglenikhil,en
9662,wants,en
9663,development,en
9667,masjid,en
9668,people,en
9669,did,en
9673,hindutva,en
9674,agenda,en
9677,recollect,en
9679,imshonaaa,hi
9680,abi,hi
9682,plan,hi
9684,next,en
9685,sona,hi
9689,funny,en
9690,tweets,en
9691,krna,hi
9693,thanks,en
9696,adarsh,en
9697,gram,en
9698,jayapur,hi
9699,transformed,en
9702,ideal,en
9703,village,en
9709,aradi,hi
9712,jaat,hi
9713,sabhe,hi
9715,pahchanvo,hi
9716,lull,en
9718,desh,hi
9720,yuva,hi
9721,yahan,hi
9724,gandhi,hi
9725,kahan,hi
9730,nayagarh,hi
9732,yesterday,en
9733,memory,en
9735,manekchawk,en
9738,bjym,en
9739,sunabesha,hi
9740,aka,hi
9741,golden,en
9742,attire,en
9745,occasion,en
9747,festival,en
9749,aapnajafgarh,hi
9755,bardasht,hi
9758,issi,hi
9761,haath,hi
9762,pair,en
9767,bro,en
9768,tomorrow,en
9769,saale,hi
9772,aapinnews,en
9774,ddca,en
9775,lowered,en
9778,bottles,en
9779,broke,en
9780,liquor,en
9781,supplied,en
9783,police,en
9784,gate,hi
9787,warna,hi
9796,aieee,hi
9798,ghusne,hi
9799,mat,hi
9803,drkumarvishwas,en
9805,dilipkpandey,en
9806,receive,en
9808,heartwarming,en
9809,welcome,en
9811,roorke,en
9812,volu,en
9817,stage,en
9818,hopeofpunjabkejriwal,en
9823,kam,hi
9826,taraf,hi
9829,bomb,en
9833,fenk,hi
9834,dena,hi
9836,itnisi,hi
9840,we,en
9841,protest,en
9843,dhoodtey,hi
9845,jaogey,hi
9846,rocks,en
9849,planet,en
9850,magazine,en
9855,tinsel,en
9856,town,en
9860,lonely,en
9862,mauka,hi
9864,chance,en
9866,mara,hi
9867,chauka,hi
9868,well,en
9869,bat,en
9870,indiancricketteam,en
9874,hometown,en
9875,udaipur,en
9876,visiting,en
9877,eklingnathjiking,en
9879,mewar,en
9881,dewanprimeministerrana,en
9884,eklingnathji,hi
9885,iplauction,en
9887,awardwinningexcuses,en
9888,ireland,en
9898,celebrated,en
9904,satnam,hi
9906,dham,hi
9908,temper,en
9909,spl,en
9910,mid,en
9912,shows,en
9914,moosapet,en
9915,am,en
9917,both,en
9924,salutations,en
9926,maharudh,hi
9927,devon,en
9929,dev,hi
9936,coverage,en
9937,pradesh,en
9938,becomes,en
9940,state,en
9942,achieve,en
9943,interlinking,en
9945,rivers,en
9947,economictimes,en
9948,capital,en
9949,punishment,en
9951,shooting,en
9956,awarded,en
9958,law,en
9960,send,en
9963,kyabiharmeinsarkaarhai,hi
9966,alaah,hi
9971,resignation,en
9976,hey,en
9977,malik,en
9979,bhar,hi
9981,mujhse,hi
9984,karam,hi
9988,apki,hi
9989,najar,hi
9991,gunah,hi
9993,veteran,en
9994,sheikh,hi
9995,dies,en
9996,rssquestionsteresa,en
9999,msgrevolution,en
10001,sreesijin,en
10002,khun,hi
10003,chus,hi
10008,cronycapitalism,en
10013,tender,en
10015,apology,en
10017,remarks,en
10019,degrees,en
10021,chahte,hi
10023,umange,en
10024,mann,en
10028,khuwab,hi
10031,nayi,hi
10037,rakho,hi
10038,andaaz,hi
10039,ese,hi
10040,jine,hi
10043,aapdelhifeeds,en
10044,najafgarh,hi
10045,kailash,hi
10046,gahlot,en
10047,inspects,en
10048,water,en
10049,pipeline,en
10050,being,en
10051,laid,en
10056,dil,hi
10058,aawara,hi
10060,jane,hi
10066,recvd,en
10068,whatsapp,hi
10070,ishq,hi
10077,jo,hi
10078,maza,hi
10084,nine,en
10086,thrust,en
10087,areas,en
10090,presented,en
10094,rejects,en
10096,petition,en
10100,rebel,en
10101,cong,en
10104,mlas,en
10108,tomorrows,en
10109,floor,en
10110,test,en
10112,indiantweeter,en
10113,uma,en
10114,bharti,hi
10117,deh,hi
10119,eh,hi
10121,moheihai,hi
10122,shubh,hi
10123,karman,hi
10125,kabhu,hi
10127,taroo,hi
10129,daroo,hi
10130,ar,hi
10131,siyoo,hi
10133,confirmed,en
10134,starting,en
10135,xi,en
10137,face,en
10138,mignolet,en
10139,clyne,en
10140,lovren,en
10141,sakho,hi
10142,moreno,en
10144,milner,en
10145,coutinho,en
10146,firmino,en
10147,origi,en
10149,imlesliechow,en
10150,girlfriend,en
10154,rare,en
10155,pokemon,en
10159,launches,en
10161,wifi,en
10163,receives,en
10164,signals,en
10165,tiwarisd,en
10166,diggi,hi
10167,chacha,hi
10168,plz,en
10169,clarify,en
10170,education,en
10172,madamji,en
10178,partys,en
10179,reputation,en
10181,stake,en
10182,retweeted,en
10184,superb,en
10186,kahin,hi
10187,uper,en
10188,msgdedicatesawardtoguruji,en
10190,congratulations,en
10193,wooow,en
10194,msgdedicatesawardtoallfans,en
10196,galatfehmi,en
10197,nahaya,hi
10198,karo,hi
10200,soap,en
10210,ur,en
10211,dp,en
10213,iq,en
10214,low,en
10218,bhaibhai,hi
10221,chhod,hi
10222,diya,hi
10228,raaiyta,hi
10229,failane,en
10231,kiskidilli,en
10234,harayenge,hi
10235,kyunki,hi
10236,aadat,hi
10244,lakh,hi
10245,crore,en
10246,badhai,hi
10249,hame,hi
10250,apni,hi
10251,sharan,hi
10254,rakhna,hi
10255,still,en
10256,keeping,en
10257,myself,en
10258,away,en
10260,urban,en
10262,stuff,en
10263,walon,hi
10265,gussa,hi
10272,saamne,hi
10274,gauti,en
10275,proving,en
10277,again,en
10280,paar,hi
10281,karega,hi
10285,initiated,en
10288,works,en
10291,auspicious,en
10294,foundation,en
10297,ultimate,en
10298,symbol,en
10302,valentine,en
10304,silent,en
10305,message,en
10310,guys,en
10311,akhilesh,hi
10312,tripathi,en
10313,intolerance,en
10314,themusiclegends,en
10316,kishoreda,en
10317,lataji,hi
10327,collection,en
10329,rentrak,en
10333,hoo,hi
10340,cup,en
10341,dilwa,hi
10343,what,en
10347,bleedblue,en
10348,shivsena,hi
10350,aisi,hi
10351,harkate,hi
10354,deyti,hi
10357,celebnovels,en
10360,boat,en
10364,kalijai,hi
10365,kalijaitemple,hi
10366,chilikalake,hi
10369,youve,en
10370,enjoyed,en
10371,sabudana,hi
10372,khichdi,hi
10375,lena,hi
10376,kangna,hi
10379,jayegi,hi
10381,khatam,hi
10382,hone,hi
10383,tak,hi
10384,irresistible,en
10387,shiva,en
10390,sri,hi
10391,president,en
10392,maithripala,en
10393,sirisena,en
10394,offers,en
10395,prayers,en
10400,beingsalmankhan,en
10405,sultani,hi
10406,arfa,hi
10407,sultanthemovie,en
10408,hopefully,en
10410,time,en
10413,discuss,en
10415,lumding,en
10416,broad,en
10417,gauge,en
10424,morarji,en
10426,arrest,en
10428,till,en
10429,theres,en
10430,irrefutable,en
10431,proof,en
10432,foster,en
10433,son,en
10438,seeks,en
10441,army,en
10442,chief,en
10443,over,en
10444,seminude,en
10445,exam,en
10447,keralites,en
10449,actually,en
10453,modis,en
10456,turn,en
10457,into,en
10458,another,en
10460,timesofindia,en
10461,asaduddin,hi
10462,owaisi,hi
10465,star,en
10467,muslim,en
10469,thinkerspad,en
10470,navbharattimes,en
10471,arre,hi
10472,rawat,hi
10473,sahab,hi
10481,sikhaya,hi
10486,formula,en
10491,vastradi,en
10492,arpan,en
10495,uttarkhand,en
10497,ajaydevgn,hi
10502,parv,hi
10506,baare,hi
10509,bataye,hi
10510,eska,hi
10513,pyaaz,hi
10515,naam,hi
10517,decent,en
10518,sa,hi
10519,rakh,hi
10521,ghatiya,hi
10522,insaan,hi
10524,theintlherald,en
10525,approx,en
10527,injured,en
10529,tear,en
10530,gas,en
10532,lathi,en
10535,non,en
10536,kashmiri,hi
10537,students,en
10539,nit,hi
10540,srinagar,hi
10541,chumma,hi
10542,chahye,hi
10544,promise,en
10545,mai,hi
10546,wapis,hi
10547,kardunga,hi
10549,somegoanguy,en
10551,gujarat,en
10552,jersey,en
10553,colours,en
10554,have,en
10555,been,en
10556,inspired,en
10558,jethalal,hi
10559,gada,hi
10561,sure,en
10562,abhi,hi
10563,aayega,hi
10564,rukiye,hi
10567,yrkkh,hi
10568,devyani,hi
10570,tense,en
10571,becoz,en
10572,alok,en
10574,r,en
10575,cuming,en
10576,sbs,en
10577,seg,en
10578,nakshaliya,hi
10581,behaving,en
10584,engineering,en
10585,student,en
10589,dhaam,hi
10592,chutti,hi
10595,spectacular,en
10596,site,en
10598,behold,en
10599,raj,hi
10600,rajeshvar,hi
10602,location,en
10605,pta,hi
10607,per,hi
10608,famous,en
10609,bht,hi
10615,nutshell,en
10616,rucsb,en
10622,poet,en
10625,former,en
10626,atalji,hi
10627,often,en
10628,recited,en
10629,these,en
10632,ntvteluguhd,en
10633,super,en
10634,comedy,en
10635,speech,en
10636,savitri,en
10638,audio,en
10639,varunliciouss,en
10641,saara,hi
10643,bas,hi
10645,chinti,hi
10646,jitna,hi
10649,aninews,en
10653,allotted,en
10656,amenities,en
10660,before,en
10664,fans,en
10667,match,en
10668,https,en
10669,shivaya,hi
10670,dhun,hi
10673,sharethis,en
10675,merryxmas,en
10676,from,en
10677,teamshivaay,en
10678,santa,en
10685,baba,hi
10687,akshaykumar,hi
10689,mrsfunnybones,en
10690,mam,en
10694,gauri,hi
10695,ganesh,en
10697,anya,hi
10698,devi,hi
10699,devta,hi
10701,naashta,hi
10702,lahore,hi
10704,lunch,en
10705,karachi,hi
10707,dinner,en
10711,kejri,hi
10712,dewaana,hi
10714,ram,hi
10715,bhool,hi
10717,bheja,hi
10719,degreedialogues,en
10720,altruisticpooja,en
10722,mey,hi
10725,bus,hi
10726,abki,hi
10728,pey,hi
10731,bula,hi
10734,jaye,hi
10735,kashi,hi
10737,isnan,hi
10742,jayega,hi
10745,bhole,hi
10747,drshobha,hi
10748,dixit,en
10751,screening,en
10756,see,en
10757,video,en
10759,shahrukhkhan,hi
10761,han,hi
10762,yahi,hi
10763,maine,hi
10765,socha,hi
10766,tha,hi
10767,baaki,hi
10769,kid,en
10770,zid,hi
10775,baby,en
10777,jagah,hi
10779,khila,hi
10780,denge,hi
10781,kaalipeelis,hi
10782,uber,en
10783,adapt,en
10785,weddings,en
10786,temple,en
10789,bam,hi
10791,dhyan,en
10792,daamad,hi
10796,pitch,en
10797,thejunglebook,en
10800,better,en
10805,esp,en
10807,listen,en
10809,nana,hi
10810,patekar,hi
10812,shere,hi
10816,om,en
10817,puri,hi
10818,were,en
10822,rehnedo,hi
10824,dedo,hi
10825,abeeeee,hi
10826,bhaaag,hi
10827,mohe,hi
10828,rang,hi
10829,dho,hi
10830,laal,hi
10831,charming,en
10834,tyagi,en
10835,itwingdss,en
10837,msghonortohumanity,en
10840,bichado,hi
10841,huo,hi
10843,milwata,hi
10850,gali,hi
10854,jaise,hi
10855,unho,hi
10858,etne,hi
10859,salo,hi
10865,jaisa,hi
10868,ajinkya,hi
10870,bahut,hi
10871,slow,en
10877,zameen,hi
10879,dikhe,hi
10881,behtar,hi
10883,files,en
10885,govt,en
10886,offices,en
10888,dhool,hi
10890,khaati,hi
10905,catch,en
10911,twitter,en
10912,worldwide,en
10913,common,en
10918,zao,hi
10919,tumhe,hi
10920,mulko,hi
10923,dhoondh,hi
10926,leopard,en
10927,semubhatt,en
10928,crisp,en
10929,aalu,hi
10930,bhajiareplacevada,hi
10931,paav,hi
10932,roshan,hi
10933,akthar,hi
10935,etoro,en
10936,openbook,en
10943,unable,hi
10945,understand,en
10949,soch,hi
10951,rhe,hi
10955,presents,en
10960,hyperhegde,en
10961,cant,en
10962,comment,en
10968,hello,en
10970,bachelor,hi
10973,master,en
10976,kejriwalsaysorry,en
10977,there,en
10987,ncr,en
10989,roads,en
10993,jana,hi
10995,haal,hi
10997,her,en
10998,dogi,en
10999,image,en
11000,courtesy,en
11002,blockbustermsg,en
11004,parties,en
11007,seekhe,hi
11009,bhashan,hi
11012,dusre,hi
11014,nishana,hi
11015,saadhne,hi
11017,alawa,hi
11020,kahde,hi
11022,baat,hi
11023,ban,hi
11024,jaayegi,hi
11026,music,en
11027,director,en
11028,debajyoti,hi
11029,has,en
11030,hurled,en
11031,plagiarism,en
11037,copying,en
11040,piya,hi
11041,tora,hi
11045,nepalese,en
11046,ambassador,en
11047,stays,en
11048,put,en
11050,delhi,en
11051,despite,en
11054,recall,en
11057,drivers,en
11059,execute,en
11060,strategy,en
11063,sureshprabhu,en
11065,how,en
11066,many,en
11069,doing,en
11071,hara,hi
11072,dear,en
11076,azadi,hi
11078,de,hi
11079,tujhe,hi
11081,chutzpa,hi
11083,karna,hi
11086,bina,hi
11090,lega,hi
11093,called,en
11094,chetan,hi
11095,bhakt,hi
11100,imvkohli,en
11102,gautamgambhir,hi
11105,gambhir,en
11106,won,en
11108,yusuf,en
11109,bhai,hi
11110,whatta,hi
11111,comeback,en
11113,awais,hi
11114,dm,hi
11116,line,hi
11117,mar,hi
11120,bande,hi
11121,da,hi
11122,puttar,hi
11125,incrse,en
11127,pasengr,en
11128,fare,en
11130,funds,en
11131,fr,en
11132,passenger,en
11133,ammenities,en
11134,zahenaseeb,hi
11135,ggiittiikkaa,hi
11136,drgpradhan,en
11137,exsecular,en
11142,teri,hi
11143,behen,hi
11144,jaisi,hi
11147,shaheed,hi
11149,gayi,hi
11150,cries,en
11152,bhootsays,hi
11153,final,en
11155,kaalay,hi
11156,shadeed,en
11157,goray,en
11158,engvwi,en
11160,thank,en
11162,rohit,en
11167,release,en
11168,hoti,hi
11172,record,en
11173,bante,hi
11175,schotepur,en
11178,ask,en
11179,cbi,en
11181,make,en
11185,aamaadmiparty,en
11187,exroomie,en
11188,whenever,en
11190,chk,en
11191,him,en
11193,phone,en
11196,remember,en
11197,yes,en
11198,when,en
11201,year,en
11202,old,en
11205,took,en
11208,watch,en
11209,sanam,hi
11210,bewafa,hi
11217,cinema,en
11218,hall,en
11223,literarybadass,en
11224,arvind,en
11228,vidya,en
11230,kahaani,hi
11233,pregnant,en
11234,never,en
11235,delivers,en
11237,swamy,en
11239,construction,en
11240,real,en
11241,est,en
11242,infra,en
11244,totally,en
11245,collapsed,en
11247,dieing,en
11248,going,en
11249,bankrupt,en
11250,pilin,en
11251,zindagi,hi
11252,chinese,hi
11255,tarah,hi
11257,gai,hi
11258,hay,hi
11259,dekh,hi
11263,samjh,hi
11267,after,en
11268,produce,en
11270,mnet,en
11272,launch,en
11273,boy,en
11274,band,en
11275,survival,en
11277,korea,en
11278,times,en
11281,australia,hi
11282,dekhegi,hi
11284,tevar,hi
11285,jab,hi
11286,unko,hi
11287,dhoyenge,hi
11288,anushka,hi
11290,devar,hi
11292,if,en
11293,youre,en
11294,waiting,en
11296,mahesh,hi
11299,romance,en
11300,aliah,hi
11303,murugadoss,en
11304,latest,en
11305,telugu,en
11307,news,en
11308,updates,en
11311,humse,hi
11313,sycophant,en
11318,mata,hi
11319,tumse,hi
11320,badhkar,hi
11321,kaun,hi
11323,bhogleharsha,hi
11324,ipl,en
11326,cpl,en
11327,chutya,en
11328,premier,en
11329,league,en
11330,saturday,en
11332,live,en
11333,recap,en
11334,brie,en
11335,larson,en
11336,hosts,en
11338,show,en
11340,sweet,en
11341,than,en
11342,salty,en
11343,joint,en
11344,ventures,en
11345,with,en
11346,major,en
11347,public,en
11348,sector,en
11349,companies,en
11351,meeting,en
11352,requirements,en
11355,lines,en
11357,beats,en
11360,price,en
11362,petrol,en
11363,diesel,en
11364,hiked,en
11366,haralo,hi
11367,uae,hi
11371,dher,hi
11372,saari,hi
11373,subhkamnae,hi
11375,english,en
11377,mahashivratri,en
11382,shankar,hi
11383,insafianthelosers,en
11386,moral,en
11387,victories,en
11389,patwaris,en
11391,similarity,en
11392,between,en
11393,kamaalrkhan,hi
11395,bhosdike,hi
11396,dono,hi
11397,wapas,hi
11401,kisi,hi
11403,khusi,hi
11405,hui,hi
11407,wtf,en
11408,retired,en
11409,admiral,en
11410,says,en
11412,unsayable,hi
11414,arnubvsfreespeech,en
11420,drmsgs,en
11421,dance,en
11422,move,en
11425,charger,en
11427,version,en
11430,gurukul,en
11431,during,en
11432,marramay,en
11433,muqaddar,hi
11437,maula,hi
11439,bollywoodh,en
11440,shahrukh,hi
11444,sidharth,en
11445,malhotra,en
11446,others,en
11448,karan,hi
11453,httweets,en
11454,militant,en
11455,groups,en
11456,role,en
11458,pathankotattack,en
11459,decoded,en
11460,reports,en
11464,kaisi,hi
11467,mast,en
11469,bata,hi
11471,hmm,en
11472,tu,hi
11473,paragon,en
11474,i,en
11475,just,en
11476,realised,en
11480,pandit,hi
11482,hilltop,en
11483,mandir,hi
11484,khula,hi
11490,mustwatchmsg,en
11491,piti,hi
11492,bhut,hi
11494,acting,en
11496,apji,hi
11499,m,en
11501,mazaa,hi
11503,aa,hi
11504,gya,hi
11505,sacheee,hi
11506,love,en
11508,firstpostin,en
11509,shobha,hi
11510,knows,en
11515,had,en
11516,wings,en
11518,fire,en
11521,ignited,en
11523,billion,en
11524,minds,en
11526,lives,en
11530,zillion,en
11531,hearts,en
11535,jodi,hi
11539,enjoy,en
11541,title,en
11542,track,en
11545,sballtimehits,en
11550,implement,en
11551,karne,hi
11552,waale,hi
11555,st,en
11556,april,en
11557,fool,en
11558,day,en
11559,announcement,en
11561,kosis,hi
11563,rifatjawaid,en
11567,are,en
11568,supporting,en
11570,hounding,en
11571,an,en
11572,tarekfatah,hi
11575,veiws,en
11576,bravo,en
11578,liberal,en
11580,illegal,en
11581,sand,en
11582,mining,en
11584,unabated,en
11586,sardar,hi
11587,sarovar,hi
11588,project,en
11590,green,en
11591,panel,en
11592,rues,en
11595,review,en
11597,work,en
11600,weakest,en
11601,hindi,en
11602,film,en
11604,date,en
11605,maiden,en
11606,apolitical,en
11607,practical,en
11609,visionary,en
11613,aspirational,en
11614,find,en
11615,key,hi
11616,midwestmoviesus,en
11617,lo,hi
11618,avg,en
11619,os,en
11620,hit,en
11623,jantakareporter,en
11624,while,en
11625,jury,en
11629,achche,hi
11630,din,hi
11632,say,en
11635,read,en
11637,online,en
11639,satpal,en
11640,paliya,en
11641,starring,en
11642,irrfan,en
11645,sen,en
11647,movie,en
11649,based,en
11652,controversial,en
11653,aarushi,hi
11654,talwar,hi
11655,rajnigandhasixwordsstory,en
11656,lalko,hi
11658,galti,hi
11659,hou,hi
11660,jati,hi
11662,littlejudgyeyes,en
11663,yar,hi
11667,vodafone,en
11669,issue,en
11671,mitsubishi,en
11672,should,en
11673,rename,en
11674,itself,en
11676,chaarsobisi,hi
11677,first,en
11678,win,en
11679,give,en
11682,hosala,hi
11683,too,hi
11684,lahories,hi
11685,khabergaramhai,hi
11688,yhi,hi
11689,bolta,hi
11690,hyn,en
11691,end,en
11695,sw,hi
11697,awaz,hi
11698,ati,hi
11700,hamein,hi
11701,tmse,hi
11702,pyar,hi
11705,humesha,hi
11707,rahega,hi
11708,congress,en
11711,party,en
11713,terrorist,en
11716,digvijay,en
11717,tiwari,hi
11719,pappu,en
11720,di,hi
11722,historyofnehrudynasty,en
11723,cricketworldcup,en
11724,kal,hi
11725,chillana,hi
11726,zarur,hi
11731,pak,hi
11733,murhiyaan,hi
11734,b,hi
11735,karti,hi
11738,main,hi
11741,himalay,hi
11743,hei,hi
11745,think,en
11748,cheeni,hi
11749,kum,hi
11750,sweetheart,en
11752,parents,en
11754,boriya,hi
11755,bistar,hi
11756,sambhalo,hi
11759,jao,hi
11760,ghar,hi
11762,she,en
11764,overconfidence,en
11766,manna,hi
11767,padega,hi
11768,rofl,en
11769,wewontgiveitback,en
11770,fun,en
11773,collage,en
11774,picsart,en
11775,beach,en
11776,raivipul,en
11777,singhlicious,en
11778,sahi,hi
11783,kaale,hi
11788,dilwale,hi
11790,boulevard,en
11791,downtown,en
11792,zra,hi
11795,puchiye,hi
11796,pichle,hi
11797,mnths,en
11799,amethi,hi
11801,ky,hi
11805,jawab,hi
11806,dene,hi
11807,k,hi
11808,mamle,hi
11810,aye,hi
11811,usase,hi
11813,mla,hi
11816,akhtar,hi
11819,begaani,hi
11822,abbdulha,hi
11823,diwana,hi
11824,kejriwal,en
11826,alleging,en
11828,sonia,en
11830,working,en
11831,together,en
11833,s,en
11834,uttle,en
